date,photo,video
7/18/2015 2:59,0,NA
7/18/2015 3:59,0,NA
7/18/2015 4:59,0,NA
7/18/2015 5:59,0,NA
7/18/2015 6:59,-1,NA
7/18/2015 7:59,-1,NA
7/18/2015 8:59,0,NA
7/18/2015 9:59,1,NA
7/18/2015 10:59,-2,NA
7/18/2015 11:59,1,NA
7/18/2015 12:59,1,NA
7/18/2015 13:59,0,NA
7/18/2015 14:59,0,NA
7/18/2015 15:59,0,NA
7/18/2015 16:59,0,NA
7/18/2015 17:59,0,NA
7/18/2015 18:59,0,NA
7/18/2015 19:59,0,NA
7/18/2015 20:59,1,NA
7/18/2015 21:59,0,NA
7/18/2015 22:59,0,NA
7/18/2015 23:59,1,NA
7/19/2015 0:59,0,NA
7/19/2015 1:59,0,NA
7/19/2015 2:59,0,NA
7/19/2015 3:59,0,NA
7/19/2015 4:59,0,NA
7/19/2015 5:59,1,NA
7/19/2015 6:59,0,NA
7/19/2015 7:59,0,NA
7/19/2015 8:59,0,NA
7/19/2015 9:59,0,NA
7/19/2015 10:59,0,NA
7/19/2015 11:59,0,NA
7/19/2015 12:59,0,NA
7/19/2015 13:59,0,NA
7/19/2015 14:59,0,NA
7/19/2015 15:59,0,NA
7/19/2015 16:59,0,NA
7/19/2015 17:59,0,NA
7/19/2015 18:59,0,NA
7/19/2015 19:59,0,NA
7/19/2015 20:59,0,NA
7/19/2015 21:59,1,NA
7/19/2015 22:59,0,NA
7/19/2015 23:59,0,NA
7/20/2015 0:59,0,NA
7/20/2015 1:59,0,NA
7/20/2015 2:59,0,NA
7/20/2015 3:59,0,NA
7/20/2015 4:59,0,NA
7/20/2015 5:59,0,NA
7/20/2015 6:59,1,NA
7/20/2015 7:59,0,NA
7/20/2015 8:59,0,NA
7/20/2015 9:59,0,NA
7/20/2015 10:59,0,NA
7/20/2015 11:59,0,NA
7/20/2015 12:59,0,NA
7/20/2015 13:59,1,NA
7/20/2015 14:59,0,NA
7/20/2015 15:59,0,NA
7/20/2015 16:59,1,NA
7/20/2015 17:59,0,NA
7/20/2015 18:59,0,NA
7/20/2015 19:59,1,NA
7/20/2015 20:59,0,NA
7/20/2015 21:59,1,NA
7/20/2015 22:59,-2,NA
7/20/2015 23:59,7,NA
7/21/2015 0:59,0,NA
7/21/2015 1:59,0,NA
7/21/2015 2:59,0,NA
7/21/2015 3:59,0,NA
7/21/2015 4:59,0,NA
7/21/2015 5:59,1,NA
7/21/2015 6:59,2,NA
7/21/2015 7:59,0,NA
7/21/2015 8:59,3,NA
7/21/2015 9:59,0,2
7/21/2015 10:59,-1,3
7/21/2015 11:59,2,1
7/21/2015 12:59,-1,NA
7/21/2015 13:59,1,NA
7/21/2015 14:59,0,NA
7/21/2015 15:59,0,NA
7/21/2015 16:59,0,NA
7/21/2015 17:59,0,NA
7/21/2015 18:59,0,NA
7/21/2015 19:59,0,NA
7/21/2015 20:59,1,NA
7/21/2015 21:59,-1,NA
7/21/2015 22:59,6,NA
7/21/2015 23:59,6,NA
7/22/2015 0:59,0,NA
7/22/2015 1:59,0,NA
7/22/2015 2:59,0,NA
7/22/2015 3:59,0,NA
7/22/2015 4:59,0,NA
7/22/2015 5:59,6,NA
7/22/2015 6:59,6,NA
7/22/2015 7:59,1,NA
7/22/2015 8:59,0,NA
7/22/2015 9:59,2,NA
7/22/2015 10:59,0,NA
7/22/2015 11:59,0,NA
7/22/2015 12:59,0,NA
7/22/2015 13:59,0,NA
7/22/2015 14:59,1,NA
7/22/2015 15:59,-1,NA
7/22/2015 16:59,0,NA
7/22/2015 17:59,3,NA
7/22/2015 18:59,1,NA
7/22/2015 19:59,1,NA
7/22/2015 20:59,0,NA
7/22/2015 21:59,1,NA
7/22/2015 22:59,8,NA
7/22/2015 23:59,2,NA
7/23/2015 0:59,0,NA
7/23/2015 1:59,0,NA
7/23/2015 2:59,0,NA
7/23/2015 3:59,0,NA
7/23/2015 4:59,0,NA
7/23/2015 5:59,0,NA
7/23/2015 6:59,3,NA
7/23/2015 7:59,-1,NA
7/23/2015 8:59,0,NA
7/23/2015 9:59,0,NA
7/23/2015 10:59,0,NA
7/23/2015 11:59,0,NA
7/23/2015 12:59,0,NA
7/23/2015 13:59,-2,NA
7/23/2015 14:59,-1,NA
7/23/2015 15:59,0,NA
7/23/2015 16:59,0,NA
7/23/2015 17:59,0,NA
7/23/2015 18:59,0,NA
7/23/2015 19:59,0,NA
7/23/2015 20:59,0,NA
7/23/2015 21:59,-1,NA
7/23/2015 22:59,0,NA
7/23/2015 23:59,1,NA
7/24/2015 0:59,0,NA
7/24/2015 1:59,0,NA
7/24/2015 2:59,0,NA
7/24/2015 3:59,0,NA
7/24/2015 4:59,0,NA
7/24/2015 5:59,2,NA
7/24/2015 6:59,1,NA
7/24/2015 7:59,0,NA
7/24/2015 8:59,0,NA
7/24/2015 9:59,0,NA
7/24/2015 10:59,0,NA
7/24/2015 11:59,-1,NA
7/24/2015 12:59,0,NA
7/24/2015 13:59,0,NA
7/24/2015 14:59,0,NA
7/24/2015 15:59,0,NA
7/24/2015 16:59,0,NA
7/24/2015 17:59,0,NA
7/24/2015 18:59,2,NA
7/24/2015 19:59,0,NA
7/24/2015 20:59,0,NA
7/24/2015 21:59,0,NA
7/24/2015 22:59,0,NA
7/24/2015 23:59,1,NA
7/25/2015 0:59,0,NA
7/25/2015 1:59,1,NA
7/25/2015 2:59,0,NA
7/25/2015 3:59,0,NA
7/25/2015 4:59,0,NA
7/25/2015 5:59,0,NA
7/25/2015 6:59,1,NA
7/25/2015 7:59,0,NA
7/25/2015 8:59,0,NA
7/25/2015 9:59,1,NA
7/25/2015 10:59,0,NA
7/25/2015 11:59,0,NA
7/25/2015 12:59,0,NA
7/25/2015 13:59,0,NA
7/25/2015 14:59,0,NA
7/25/2015 15:59,0,NA
7/25/2015 16:59,0,NA
7/25/2015 17:59,0,NA
7/25/2015 18:59,0,NA
7/25/2015 19:59,0,NA
7/25/2015 20:59,0,NA
7/25/2015 21:59,0,NA
7/25/2015 22:59,1,NA
7/25/2015 23:59,0,NA
7/26/2015 0:59,0,NA
7/26/2015 1:59,0,NA
7/26/2015 2:59,0,NA
7/26/2015 3:59,0,NA
7/26/2015 4:59,0,NA
7/26/2015 5:59,4,NA
7/26/2015 6:59,0,NA
7/26/2015 7:59,0,NA
7/26/2015 8:59,-1,NA
7/26/2015 9:59,-1,NA
7/26/2015 10:59,0,NA
7/26/2015 11:59,0,NA
7/26/2015 12:59,0,NA
7/26/2015 13:59,0,NA
7/26/2015 14:59,1,NA
7/26/2015 15:59,NA,NA
7/26/2015 16:59,NA,NA
7/26/2015 17:59,NA,NA
7/26/2015 18:59,NA,NA
7/26/2015 19:59,NA,NA
7/26/2015 20:59,NA,NA
7/26/2015 21:59,NA,NA
7/26/2015 22:59,NA,NA
7/26/2015 23:59,NA,NA
7/27/2015 0:59,NA,NA
7/27/2015 1:59,NA,NA
7/27/2015 2:59,NA,NA
7/27/2015 3:59,NA,NA
7/27/2015 4:59,NA,NA
7/27/2015 5:59,NA,NA
7/27/2015 6:59,NA,NA
7/27/2015 7:59,NA,NA
7/27/2015 8:59,NA,NA
7/27/2015 9:59,NA,NA
7/27/2015 10:59,NA,NA
7/27/2015 11:59,NA,NA
7/27/2015 12:59,NA,NA
7/27/2015 13:59,NA,NA
7/27/2015 14:59,NA,NA
7/27/2015 15:59,NA,NA
7/27/2015 16:59,NA,NA
7/27/2015 17:59,NA,NA
7/27/2015 18:59,NA,NA
7/27/2015 19:59,NA,NA
7/27/2015 20:59,NA,NA
7/27/2015 21:59,NA,NA
7/27/2015 22:59,NA,NA
7/27/2015 23:59,NA,NA
7/28/2015 0:59,NA,NA
7/28/2015 1:59,NA,NA
7/28/2015 2:59,NA,NA
7/28/2015 3:59,NA,NA
7/28/2015 4:59,NA,NA
7/28/2015 5:59,NA,NA
7/28/2015 6:59,NA,NA
7/28/2015 7:59,NA,NA
7/28/2015 8:59,NA,NA
7/28/2015 9:59,NA,NA
7/28/2015 10:59,NA,NA
7/28/2015 11:59,NA,NA
7/28/2015 12:59,NA,NA
7/28/2015 13:59,NA,NA
7/28/2015 14:59,NA,NA
7/28/2015 15:59,NA,NA
7/28/2015 16:59,NA,NA
7/28/2015 17:59,NA,NA
7/28/2015 18:59,NA,NA
7/28/2015 19:59,NA,NA
7/28/2015 20:59,NA,NA
7/28/2015 21:59,NA,NA
7/28/2015 22:59,NA,NA
7/28/2015 23:59,NA,NA
7/29/2015 0:59,NA,NA
7/29/2015 1:59,NA,NA
7/29/2015 2:59,NA,NA
7/29/2015 3:59,NA,NA
7/29/2015 4:59,NA,NA
7/29/2015 5:59,NA,NA
7/29/2015 6:59,NA,NA
7/29/2015 7:59,NA,NA
7/29/2015 8:59,NA,NA
7/29/2015 9:59,NA,NA
7/29/2015 10:59,NA,NA
7/29/2015 11:59,NA,NA
7/29/2015 12:59,NA,NA
7/29/2015 13:59,NA,NA
7/29/2015 14:59,NA,NA
7/29/2015 15:59,NA,NA
7/29/2015 16:59,NA,NA
7/29/2015 17:59,NA,NA
7/29/2015 18:59,NA,NA
7/29/2015 19:59,NA,NA
7/29/2015 20:59,NA,NA
7/29/2015 21:59,NA,NA
7/29/2015 22:59,NA,NA
7/29/2015 23:59,NA,NA
7/30/2015 0:59,NA,NA
7/30/2015 1:59,NA,NA
7/30/2015 2:59,NA,NA
7/30/2015 3:59,NA,NA
7/30/2015 4:59,NA,NA
7/30/2015 5:59,NA,NA
7/30/2015 6:59,NA,NA
7/30/2015 7:59,NA,NA
7/30/2015 8:59,NA,NA
7/30/2015 9:59,NA,NA
7/30/2015 10:59,NA,NA
7/30/2015 11:59,NA,NA
7/30/2015 12:59,NA,NA
7/30/2015 13:59,NA,NA
7/30/2015 14:59,NA,NA
7/30/2015 15:59,NA,NA
7/30/2015 16:59,NA,NA
7/30/2015 17:59,NA,NA
7/30/2015 18:59,NA,NA
7/30/2015 19:59,NA,NA
7/30/2015 20:59,NA,NA
7/30/2015 21:59,NA,NA
7/30/2015 22:59,NA,NA
7/30/2015 23:59,NA,NA
7/31/2015 0:59,NA,NA
7/31/2015 1:59,NA,NA
7/31/2015 2:59,NA,NA
7/31/2015 3:59,NA,NA
7/31/2015 4:59,NA,NA
7/31/2015 5:59,NA,NA
7/31/2015 6:59,NA,NA
7/31/2015 7:59,NA,NA
7/31/2015 8:59,NA,NA
7/31/2015 9:59,NA,NA
7/31/2015 10:59,NA,NA
7/31/2015 11:59,NA,NA
7/31/2015 12:59,NA,NA
7/31/2015 13:59,NA,NA
7/31/2015 14:59,NA,NA
7/31/2015 15:59,NA,NA
7/31/2015 16:59,NA,NA
7/31/2015 17:59,NA,NA
7/31/2015 18:59,NA,NA
7/31/2015 19:59,NA,NA
7/31/2015 20:59,NA,NA
7/31/2015 21:59,NA,NA
7/31/2015 22:59,NA,NA
7/31/2015 23:59,NA,NA
8/1/2015 0:59,NA,NA
8/1/2015 1:59,NA,NA
8/1/2015 2:59,NA,NA
8/1/2015 3:59,NA,NA
8/1/2015 4:59,NA,NA
8/1/2015 5:59,NA,NA
8/1/2015 6:59,NA,NA
8/1/2015 7:59,NA,NA
8/1/2015 8:59,NA,NA
8/1/2015 9:59,NA,NA
8/1/2015 10:59,NA,NA
8/1/2015 11:59,NA,NA
8/1/2015 12:59,NA,NA
8/1/2015 13:59,NA,NA
8/1/2015 14:59,NA,NA
8/1/2015 15:59,NA,NA
8/1/2015 16:59,NA,NA
8/1/2015 17:59,NA,NA
8/1/2015 18:59,NA,NA
8/1/2015 19:59,NA,NA
8/1/2015 20:59,NA,NA
8/1/2015 21:59,NA,NA
8/1/2015 22:59,NA,NA
8/1/2015 23:59,NA,NA
8/2/2015 0:59,NA,NA
8/2/2015 1:59,NA,NA
8/2/2015 2:59,NA,NA
8/2/2015 3:59,NA,NA
8/2/2015 4:59,NA,NA
8/2/2015 5:59,NA,NA
8/2/2015 6:59,NA,NA
8/2/2015 7:59,NA,NA
8/2/2015 8:59,NA,NA
8/2/2015 9:59,NA,NA
8/2/2015 10:59,NA,NA
8/2/2015 11:59,NA,NA
8/2/2015 12:59,NA,NA
8/2/2015 13:59,NA,NA
8/2/2015 14:59,NA,NA
8/2/2015 15:59,NA,NA
8/2/2015 16:59,NA,NA
8/2/2015 17:59,NA,NA
8/2/2015 18:59,NA,NA
8/2/2015 19:59,NA,NA
8/2/2015 20:59,NA,NA
8/2/2015 21:59,NA,NA
8/2/2015 22:59,NA,NA
8/2/2015 23:59,NA,NA
8/3/2015 0:59,NA,NA
8/3/2015 1:59,NA,NA
8/3/2015 2:59,NA,NA
8/3/2015 3:59,NA,NA
8/3/2015 4:59,NA,NA
8/3/2015 5:59,NA,NA
8/3/2015 6:59,NA,NA
8/3/2015 7:59,NA,NA
8/3/2015 8:59,NA,NA
8/3/2015 9:59,NA,NA
8/3/2015 10:59,NA,NA
8/3/2015 11:59,NA,NA
8/3/2015 12:59,NA,NA
8/3/2015 13:59,NA,NA
8/3/2015 14:59,NA,NA
8/3/2015 15:59,NA,NA
8/3/2015 16:59,NA,NA
8/3/2015 17:59,NA,NA
8/3/2015 18:59,NA,NA
8/3/2015 19:59,NA,NA
8/3/2015 20:59,NA,NA
8/3/2015 21:59,NA,NA
8/3/2015 22:59,NA,NA
8/3/2015 23:59,NA,NA
8/4/2015 0:59,NA,NA
8/4/2015 1:59,NA,NA
8/4/2015 2:59,NA,NA
8/4/2015 3:59,NA,NA
8/4/2015 4:59,NA,NA
8/4/2015 5:59,NA,NA
8/4/2015 6:59,NA,NA
8/4/2015 7:59,NA,NA
8/4/2015 8:59,NA,NA
8/4/2015 9:59,NA,NA
8/4/2015 10:59,NA,NA
8/4/2015 11:59,NA,NA
8/4/2015 12:59,NA,NA
8/4/2015 13:59,NA,NA
8/4/2015 14:59,NA,NA
8/4/2015 15:59,NA,NA
8/4/2015 16:59,NA,NA
8/4/2015 17:59,NA,NA
8/4/2015 18:59,NA,NA
8/4/2015 19:59,NA,NA
8/4/2015 20:59,NA,NA
8/4/2015 21:59,NA,NA
8/4/2015 22:59,NA,NA
8/4/2015 23:59,NA,NA
8/5/2015 0:59,NA,NA
8/5/2015 1:59,NA,NA
8/5/2015 2:59,NA,NA
8/5/2015 3:59,NA,NA
8/5/2015 4:59,NA,NA
8/5/2015 5:59,NA,NA
8/5/2015 6:59,NA,NA
8/5/2015 7:59,NA,NA
8/5/2015 8:59,NA,NA
8/5/2015 9:59,NA,NA
8/5/2015 10:59,NA,NA
8/5/2015 11:59,NA,NA
8/5/2015 12:59,NA,NA
8/5/2015 13:59,NA,NA
8/5/2015 14:59,NA,NA
8/5/2015 15:59,NA,NA
8/5/2015 16:59,NA,NA
8/5/2015 17:59,NA,NA
8/5/2015 18:59,NA,NA
8/5/2015 19:59,NA,NA
8/5/2015 20:59,NA,NA
8/5/2015 21:59,NA,NA
8/5/2015 22:59,NA,NA
8/5/2015 23:59,NA,NA
8/6/2015 0:59,NA,NA
8/6/2015 1:59,NA,NA
8/6/2015 2:59,NA,NA
8/6/2015 3:59,NA,NA
8/6/2015 4:59,NA,NA
8/6/2015 5:59,NA,NA
8/6/2015 6:59,NA,NA
8/6/2015 7:59,NA,NA
8/6/2015 8:59,NA,NA
8/6/2015 9:59,NA,NA
8/6/2015 10:59,NA,NA
8/6/2015 11:59,NA,NA
8/6/2015 12:59,NA,NA
8/6/2015 13:59,NA,NA
8/6/2015 14:59,NA,NA
8/6/2015 15:59,NA,NA
8/6/2015 16:59,NA,NA
8/6/2015 17:59,NA,NA
8/6/2015 18:59,NA,NA
8/6/2015 19:59,NA,NA
8/6/2015 20:59,NA,NA
8/6/2015 21:59,NA,NA
8/6/2015 22:59,NA,NA
8/6/2015 23:59,NA,NA
8/7/2015 0:59,NA,NA
8/7/2015 1:59,NA,NA
8/7/2015 2:59,NA,NA
8/7/2015 3:59,NA,NA
8/7/2015 4:59,NA,NA
8/7/2015 5:59,NA,NA
8/7/2015 6:59,NA,NA
8/7/2015 7:59,NA,NA
8/7/2015 8:59,NA,NA
8/7/2015 9:59,NA,NA
8/7/2015 10:59,NA,NA
8/7/2015 11:59,NA,NA
8/7/2015 12:59,NA,NA
8/7/2015 13:59,NA,NA
8/7/2015 14:59,NA,NA
8/7/2015 15:59,NA,NA
8/7/2015 16:59,NA,NA
8/7/2015 17:59,NA,NA
8/7/2015 18:59,0,NA
8/7/2015 19:59,0,NA
8/7/2015 20:59,1,NA
8/7/2015 21:59,0,NA
8/7/2015 22:59,2,NA
8/7/2015 23:59,1,NA
8/8/2015 0:59,0,NA
8/8/2015 1:59,0,NA
8/8/2015 2:59,0,NA
8/8/2015 3:59,0,NA
8/8/2015 4:59,0,NA
8/8/2015 5:59,0,NA
8/8/2015 6:59,3,NA
8/8/2015 7:59,0,NA
8/8/2015 8:59,0,NA
8/8/2015 9:59,0,NA
8/8/2015 10:59,1,NA
8/8/2015 11:59,-1,NA
8/8/2015 12:59,0,NA
8/8/2015 13:59,0,NA
8/8/2015 14:59,0,NA
8/8/2015 15:59,0,NA
8/8/2015 16:59,0,NA
8/8/2015 17:59,0,NA
8/8/2015 18:59,0,NA
8/8/2015 19:59,0,NA
8/8/2015 20:59,-1,NA
8/8/2015 21:59,0,NA
8/8/2015 22:59,2,NA
8/8/2015 23:59,3,NA
8/9/2015 0:59,0,NA
8/9/2015 1:59,0,NA
8/9/2015 2:59,0,NA
8/9/2015 3:59,0,NA
8/9/2015 4:59,0,NA
8/9/2015 5:59,0,NA
8/9/2015 6:59,2,NA
8/9/2015 7:59,2,NA
8/9/2015 8:59,0,NA
8/9/2015 9:59,0,NA
8/9/2015 10:59,1,NA
8/9/2015 11:59,-1,NA
8/9/2015 12:59,0,NA
8/9/2015 13:59,0,NA
8/9/2015 14:59,2,NA
8/9/2015 15:59,0,NA
8/9/2015 16:59,0,NA
8/9/2015 17:59,14,NA
8/9/2015 18:59,7,NA
8/9/2015 19:59,4,NA
8/9/2015 20:59,14,NA
8/9/2015 21:59,5,NA
8/9/2015 22:59,9,NA
8/9/2015 23:59,1,NA
8/10/2015 0:59,0,NA
8/10/2015 1:59,1,NA
8/10/2015 2:59,0,NA
8/10/2015 3:59,1,NA
8/10/2015 4:59,0,NA
8/10/2015 5:59,0,NA
8/10/2015 6:59,0,NA
8/10/2015 7:59,0,NA
8/10/2015 8:59,0,NA
8/10/2015 9:59,0,NA
8/10/2015 10:59,0,NA
8/10/2015 11:59,0,NA
8/10/2015 12:59,0,NA
8/10/2015 13:59,0,NA
8/10/2015 14:59,1,NA
8/10/2015 15:59,0,NA
8/10/2015 16:59,0,NA
8/10/2015 17:59,0,NA
8/10/2015 18:59,0,NA
8/10/2015 19:59,0,NA
8/10/2015 20:59,0,NA
8/10/2015 21:59,-1,NA
8/10/2015 22:59,3,NA
8/10/2015 23:59,0,NA
8/11/2015 0:59,0,NA
8/11/2015 1:59,0,NA
8/11/2015 2:59,1,NA
8/11/2015 3:59,0,NA
8/11/2015 4:59,0,NA
8/11/2015 5:59,0,NA
8/11/2015 6:59,1,NA
8/11/2015 7:59,1,NA
8/11/2015 8:59,-1,NA
8/11/2015 9:59,0,NA
8/11/2015 10:59,0,NA
8/11/2015 11:59,1,NA
8/11/2015 12:59,0,NA
8/11/2015 13:59,0,NA
8/11/2015 14:59,0,NA
8/11/2015 15:59,0,NA
8/11/2015 16:59,1,NA
8/11/2015 17:59,0,NA
8/11/2015 18:59,1,NA
8/11/2015 19:59,0,NA
8/11/2015 20:59,0,NA
8/11/2015 21:59,0,NA
8/11/2015 22:59,6,NA
8/11/2015 23:59,0,NA
8/12/2015 0:59,0,NA
8/12/2015 1:59,0,NA
8/12/2015 2:59,0,NA
8/12/2015 3:59,0,NA
8/12/2015 4:59,1,NA
8/12/2015 5:59,2,NA
8/12/2015 6:59,4,NA
8/12/2015 7:59,2,NA
8/12/2015 8:59,0,NA
8/12/2015 9:59,1,NA
8/12/2015 10:59,0,NA
8/12/2015 11:59,1,NA
8/12/2015 12:59,0,NA
8/12/2015 13:59,0,NA
8/12/2015 14:59,2,8
8/12/2015 15:59,13,323
8/12/2015 16:59,2,NA
8/12/2015 17:59,9,NA
8/12/2015 18:59,0,NA
8/12/2015 19:59,4,NA
8/12/2015 20:59,1,NA
8/12/2015 21:59,1,NA
8/12/2015 22:59,3,NA
8/12/2015 23:59,10,NA
8/13/2015 0:59,4,NA
8/13/2015 1:59,1,NA
8/13/2015 2:59,0,NA
8/13/2015 3:59,2,NA
8/13/2015 4:59,5,NA
8/13/2015 5:59,0,NA
8/13/2015 6:59,3,NA
8/13/2015 7:59,0,NA
8/13/2015 8:59,0,NA
8/13/2015 9:59,0,NA
8/13/2015 10:59,0,NA
8/13/2015 11:59,0,NA
8/13/2015 12:59,0,NA
8/13/2015 13:59,0,NA
8/13/2015 14:59,0,NA
8/13/2015 15:59,0,NA
8/13/2015 16:59,3,NA
8/13/2015 17:59,0,NA
8/13/2015 18:59,1,NA
8/13/2015 19:59,0,NA
8/13/2015 20:59,0,NA
8/13/2015 21:59,0,NA
8/13/2015 22:59,2,NA
8/13/2015 23:59,3,NA
8/14/2015 0:59,5,NA
8/14/2015 1:59,3,NA
8/14/2015 2:59,5,NA
8/14/2015 3:59,14,NA
8/14/2015 4:59,15,NA
8/14/2015 5:59,12,NA
8/14/2015 6:59,10,NA
8/14/2015 7:59,0,NA
8/14/2015 8:59,0,NA
8/14/2015 9:59,0,0
8/14/2015 10:59,-2,0
8/14/2015 11:59,0,NA
8/14/2015 12:59,0,NA
8/14/2015 13:59,12,183
8/14/2015 14:59,19,146
8/14/2015 15:59,15,133
8/14/2015 16:59,19,72
8/14/2015 17:59,4,NA
8/14/2015 18:59,5,NA
8/14/2015 19:59,7,NA
8/14/2015 20:59,8,NA
8/14/2015 21:59,0,NA
8/14/2015 22:59,2,NA
8/14/2015 23:59,2,NA
8/15/2015 0:59,1,NA
8/15/2015 1:59,0,NA
8/15/2015 2:59,1,NA
8/15/2015 3:59,1,NA
8/15/2015 4:59,10,NA
8/15/2015 5:59,13,NA
8/15/2015 6:59,1,NA
8/15/2015 7:59,0,NA
8/15/2015 8:59,0,NA
8/15/2015 9:59,0,0
8/15/2015 10:59,0,2
8/15/2015 11:59,-1,0
8/15/2015 12:59,0,NA
8/15/2015 13:59,0,2
8/15/2015 14:59,0,6
8/15/2015 15:59,3,121
8/15/2015 16:59,43,365
8/15/2015 17:59,43,NA
8/15/2015 18:59,32,NA
8/15/2015 19:59,0,NA
8/15/2015 20:59,0,NA
8/15/2015 21:59,0,NA
8/15/2015 22:59,2,NA
8/15/2015 23:59,2,NA
8/16/2015 0:59,0,NA
8/16/2015 1:59,0,NA
8/16/2015 2:59,-1,NA
8/16/2015 3:59,0,NA
8/16/2015 4:59,0,NA
8/16/2015 5:59,0,NA
8/16/2015 6:59,0,NA
8/16/2015 7:59,0,NA
8/16/2015 8:59,0,NA
8/16/2015 9:59,0,NA
8/16/2015 10:59,0,NA
8/16/2015 11:59,0,NA
8/16/2015 12:59,0,NA
8/16/2015 13:59,0,NA
8/16/2015 14:59,0,NA
8/16/2015 15:59,0,NA
8/16/2015 16:59,0,NA
8/16/2015 17:59,0,NA
8/16/2015 18:59,0,NA
8/16/2015 19:59,0,NA
8/16/2015 20:59,0,NA
8/16/2015 21:59,1,NA
8/16/2015 22:59,0,NA
8/16/2015 23:59,0,NA
8/17/2015 0:59,0,NA
8/17/2015 1:59,0,NA
8/17/2015 2:59,0,NA
8/17/2015 3:59,1,NA
8/17/2015 4:59,4,NA
8/17/2015 5:59,4,NA
8/17/2015 6:59,0,NA
8/17/2015 7:59,4,NA
8/17/2015 8:59,0,NA
8/17/2015 9:59,2,NA
8/17/2015 10:59,1,NA
8/17/2015 11:59,12,NA
8/17/2015 12:59,4,NA
8/17/2015 13:59,3,NA
8/17/2015 14:59,3,NA
8/17/2015 15:59,0,NA
8/17/2015 16:59,4,NA
8/17/2015 17:59,16,NA
8/17/2015 18:59,16,NA
8/17/2015 19:59,11,NA
8/17/2015 20:59,5,NA
8/17/2015 21:59,5,NA
8/17/2015 22:59,9,NA
8/17/2015 23:59,1,NA
8/18/2015 0:59,1,NA
8/18/2015 1:59,3,NA
8/18/2015 2:59,2,NA
8/18/2015 3:59,1,NA
8/18/2015 4:59,0,NA
8/18/2015 5:59,0,NA
8/18/2015 6:59,17,NA
8/18/2015 7:59,8,NA
8/18/2015 8:59,1,NA
8/18/2015 9:59,0,NA
8/18/2015 10:59,0,NA
8/18/2015 11:59,1,NA
8/18/2015 12:59,0,NA
8/18/2015 13:59,1,NA
8/18/2015 14:59,0,NA
8/18/2015 15:59,4,88
8/18/2015 16:59,0,41
8/18/2015 17:59,8,NA
8/18/2015 18:59,2,NA
8/18/2015 19:59,0,NA
8/18/2015 20:59,0,NA
8/18/2015 21:59,0,NA
8/18/2015 22:59,3,NA
8/18/2015 23:59,0,NA
8/19/2015 0:59,0,NA
8/19/2015 1:59,0,NA
8/19/2015 2:59,0,NA
8/19/2015 3:59,0,NA
8/19/2015 4:59,1,NA
8/19/2015 5:59,0,NA
8/19/2015 6:59,3,NA
8/19/2015 7:59,1,NA
8/19/2015 8:59,2,NA
8/19/2015 9:59,0,22
8/19/2015 10:59,0,30
8/19/2015 11:59,0,0
8/19/2015 12:59,0,14
8/19/2015 13:59,13,125
8/19/2015 14:59,14,362
8/19/2015 15:59,7,192
8/19/2015 16:59,5,115
8/19/2015 17:59,5,NA
8/19/2015 18:59,3,NA
8/19/2015 19:59,0,NA
8/19/2015 20:59,0,NA
8/19/2015 21:59,0,NA
8/19/2015 22:59,1,NA
8/19/2015 23:59,0,NA
8/20/2015 0:59,1,NA
8/20/2015 1:59,0,NA
8/20/2015 2:59,0,NA
8/20/2015 3:59,0,NA
8/20/2015 4:59,0,NA
8/20/2015 5:59,5,NA
8/20/2015 6:59,7,NA
8/20/2015 7:59,7,NA
8/20/2015 8:59,0,NA
8/20/2015 9:59,9,169
8/20/2015 10:59,17,206
8/20/2015 11:59,10,NA
8/20/2015 12:59,1,NA
8/20/2015 13:59,0,NA
8/20/2015 14:59,7,43
8/20/2015 15:59,9,135
8/20/2015 16:59,2,129
8/20/2015 17:59,2,NA
8/20/2015 18:59,24,NA
8/20/2015 19:59,8,NA
8/20/2015 20:59,0,NA
8/20/2015 21:59,0,NA
8/20/2015 22:59,1,NA
8/20/2015 23:59,0,NA
8/21/2015 0:59,0,NA
8/21/2015 1:59,0,NA
8/21/2015 2:59,0,NA
8/21/2015 3:59,0,NA
8/21/2015 4:59,1,NA
8/21/2015 5:59,0,NA
8/21/2015 6:59,2,NA
8/21/2015 7:59,0,NA
8/21/2015 8:59,0,NA
8/21/2015 9:59,0,NA
8/21/2015 10:59,0,NA
8/21/2015 11:59,0,NA
8/21/2015 12:59,0,NA
8/21/2015 13:59,0,NA
8/21/2015 14:59,1,NA
8/21/2015 15:59,1,NA
8/21/2015 16:59,2,NA
8/21/2015 17:59,6,NA
8/21/2015 18:59,8,NA
8/21/2015 19:59,0,NA
8/21/2015 20:59,6,NA
8/21/2015 21:59,1,NA
8/21/2015 22:59,1,NA
8/21/2015 23:59,4,NA
8/22/2015 0:59,0,NA
8/22/2015 1:59,0,NA
8/22/2015 2:59,0,NA
8/22/2015 3:59,0,NA
8/22/2015 4:59,1,NA
8/22/2015 5:59,1,NA
8/22/2015 6:59,9,NA
8/22/2015 7:59,6,NA
8/22/2015 8:59,0,NA
8/22/2015 9:59,9,106
8/22/2015 10:59,1,NA
8/22/2015 11:59,2,NA
8/22/2015 12:59,0,NA
8/22/2015 13:59,1,NA
8/22/2015 14:59,4,24
8/22/2015 15:59,1,NA
8/22/2015 16:59,0,NA
8/22/2015 17:59,1,NA
8/22/2015 18:59,17,NA
